subject,experiment,session,comparison,channel,event,n_close_diff,mean_abs_diff,max_abs_diff,mean_signed_diff,std_diff,mse_channel,time_compared_samples,event_type,acquisition
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,11,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,12,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,13,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,14,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,15,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,16,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,17,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,18,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,19,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,20,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,21,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,22,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,23,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,24,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,25,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,26,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,27,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C26,28,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,0,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,1,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,2,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,3,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,4,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,5,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,6,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,7,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,8,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,9,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,10,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,11,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,12,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,13,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,14,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,15,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,16,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,17,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,18,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,19,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,20,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,21,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,22,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,23,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,24,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,25,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,26,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,27,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C27,28,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,0,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,1,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,2,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,3,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,4,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,5,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,6,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,7,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,8,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,9,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,10,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,11,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,12,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,13,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,14,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,15,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,16,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,17,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,18,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,19,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,20,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,21,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,22,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,23,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,24,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,25,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,26,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,27,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C28,28,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,0,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,1,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,2,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,3,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,4,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,5,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,6,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,7,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,8,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,9,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,10,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,11,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,12,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,13,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,14,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,15,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,16,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,17,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,18,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,19,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,20,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,21,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,22,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,23,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,24,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,25,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,26,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,27,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C29,28,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,0,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,1,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,2,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,3,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,4,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,5,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,6,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,7,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,8,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,9,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,10,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,11,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,12,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,13,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,14,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,15,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,16,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,17,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,18,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,19,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,20,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,21,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,22,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,23,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,24,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,25,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,26,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,27,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C3,28,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,0,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,1,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,2,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,3,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,4,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,5,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,6,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,7,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,8,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,9,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,10,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,11,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,12,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,13,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,14,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,15,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,16,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,17,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,18,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,19,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,20,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,21,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,22,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,23,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,24,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,25,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,26,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,27,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C30,28,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,0,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,1,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,2,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,3,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,4,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,5,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,6,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,7,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,8,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,9,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,10,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,11,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,12,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,13,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,14,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,15,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,16,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,17,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,18,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,19,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,20,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,21,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,22,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,23,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,24,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,25,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,26,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,27,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C31,28,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,0,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,1,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,2,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,3,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,4,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,5,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,6,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,7,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,8,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,9,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,10,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,11,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,12,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,13,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,C32,14,0,0.0,0.0,0.0,0.0,0.0,6145,REC_WORD,eeg
